row,quad,date,date.no,coral.id,coral.no,area,perim,feret,feretx,ferety,feretangle,minferet,code,sizeOK,surv,growth,recruit,other.notes
813,SC7_4,3-Dec-10,40515,SC7_4_13,13,0.148,1.406,0.477,5.93,11.631,159.274,0.41,,1,1,1,0,
814,SC7_4,3-Dec-10,40515,SC7_4_14,14,0.068,0.949,0.324,13.92,4.616,131.987,0.277,,1,1,1,0,
815,SC7_4,3-Dec-10,40515,SC7_4_15,15,0.114,1.342,0.532,16.343,25.961,13.092,0.286,angle,0,1,0,0,
816,SC7_4,3-Dec-10,40515,SC7_4_16,16,0.21,1.662,0.572,26.009,26.612,18.435,0.473,angle,0,1,0,0,
817,SC7_5,10-Dec-07,39426,SC7_5_1,1,0.194,1.611,0.565,10.494,24.354,11.07,0.458,,1,1,1,0,
818,SC7_5,10-Dec-07,39426,SC7_5_2,2,0.72,3.08,1.07,11.665,25.102,140.029,0.889,,1,1,1,0,
819,SC7_5,10-Dec-07,39426,SC7_5_3,3,0.244,1.8,0.626,33.872,21.303,64.916,0.519,angle,0,1,0,0,
820,SC7_5,10-Dec-07,39426,SC7_5_4,4,0.186,1.575,0.563,33.86,13.016,120.964,0.451,angle,0,1,0,0,
821,SC7_5,10-Dec-07,39426,SC7_5_5,5,0.172,1.526,0.552,34.849,11.411,58.392,0.418,angle,0,1,0,0,
822,SC7_5,15-Dec-08,39797,SC7_5_1,1,0.173,1.535,0.527,10.945,24.812,21.318,0.428,,1,1,1,0,
823,SC7_5,15-Dec-08,39797,SC7_5_2,2,0.607,2.856,1.016,12.13,25.494,124.439,0.775,,1,1,1,0,
824,SC7_5,15-Dec-08,39797,SC7_5_3,3,0.001,0.297,0.148,33.637,22.213,14.036,0.012,dead,1,0,0,0,
825,SC7_5,15-Dec-08,39797,SC7_5_4,4,0.23,1.751,0.619,34.008,14.13,165.426,0.502,,1,1,1,0,
826,SC7_5,15-Dec-08,39797,SC7_5_5,5,0.159,1.45,0.514,34.619,12.322,24.775,0.423,angle,0,1,0,0,
827,SC7_5,13-Dec-09,40160,SC7_5_1,1,1.45E-04,0.175,0.087,34.409,18.648,33.69,0.013,nv,0,NA,0,0,
828,SC7_5,13-Dec-09,40160,SC7_5_2,2,1.45E-04,0.175,0.087,34.409,18.648,33.69,0.013,nv,0,NA,0,0,
829,SC7_5,13-Dec-09,40160,SC7_5_3,3,1.45E-04,0.175,0.087,34.409,18.648,33.69,0.013,dead,1,0,0,0,
830,SC7_5,13-Dec-09,40160,SC7_5_4,4,0.267,1.9,0.7,34.096,17.577,151.232,0.51,angle,0,1,0,0,
831,SC7_5,13-Dec-09,40160,SC7_5_5,5,0.28,1.94,0.682,34.325,15.785,20.674,0.541,angle,0,1,0,0,
832,SC7_5,13-Dec-09,40160,SC7_5_6,6,0.086,1.113,0.42,34.204,25.77,113.629,0.275,recruit,1,1,1,1,
833,SC7_5,13-Dec-09,40160,SC7_5_7,7,0.788,3.222,1.151,28.104,4.187,10.84,0.902,,1,1,1,0,
834,SC7_5,13-Dec-09,40160,SC7_5_8,8,0.35,2.154,0.735,22.149,2.707,105.173,0.614,,1,1,1,0,
835,SC7_5,13-Dec-09,40160,SC7_5_9,9,0.405,2.344,0.836,16.916,3.742,83.387,0.638,angle,0,1,0,0,
836,SC7_5,3-Dec-10,40515,SC7_5_1,1,2.91E-04,0.122,0.06,33.716,17.938,53.13,0.013,nv,0,NA,0,0,
837,SC7_5,3-Dec-10,40515,SC7_5_2,2,2.91E-04,0.122,0.06,33.716,17.938,53.13,0.013,nv,0,NA,0,0,
838,SC7_5,3-Dec-10,40515,SC7_5_3,3,2.91E-04,0.122,0.06,33.716,17.938,53.13,0.013,dead,1,0,0,0,
839,SC7_5,3-Dec-10,40515,SC7_5_4,4,0.301,1.981,0.657,32.654,18.494,143.973,0.604,,1,1,1,0,
840,SC7_5,3-Dec-10,40515,SC7_5_5,5,0.408,2.336,0.823,33.088,16.683,165.556,0.64,,1,1,1,0,
841,SC7_5,3-Dec-10,40515,SC7_5_6,6,0.189,1.636,0.638,31.857,26.232,119.476,0.404,angle,0,1,0,0,
842,SC7_5,3-Dec-10,40515,SC7_5_7,7,0.746,3.121,1.066,29.044,4.78,166.908,0.893,,1,1,1,0,
843,SC7_5,3-Dec-10,40515,SC7_5_8,8,0.326,2.07,0.72,22.912,3.308,58.707,0.604,,1,1,1,0,
844,SC7_5,3-Dec-10,40515,SC7_5_9,9,0.455,2.482,0.881,17.335,2.173,118.673,0.668,angle,0,1,0,0,
845,SC7_5,3-Dec-10,40515,SC7_5_10,10,0.08,1.027,0.355,16.924,25.954,162.181,0.312,recruit,1,1,1,1,
846,SC8_37,10-Dec-07,39426,SC8_37_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
847,SC8_37,15-Dec-08,39797,SC8_37_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
848,SC8_37,13-Dec-09,40160,SC8_37_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
849,SC8_37,3-Dec-10,40515,SC8_37_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
850,SC8_38,10-Dec-07,39426,SC8_38_1,1,0.375,2.258,0.773,7.215,10.568,157.036,0.611,,1,1,1,0,
851,SC8_38,10-Dec-07,39426,SC8_38_2,2,0.494,2.537,0.875,7.239,14.9,65.556,0.726,angle,0,1,0,0,
852,SC8_38,10-Dec-07,39426,SC8_38_3,3,0.515,2.623,0.94,11.654,13.548,123.486,0.707,angle,0,1,0,0,
853,SC8_38,10-Dec-07,39426,SC8_38_4,4,0.48,2.511,0.86,13.85,11.244,104.621,0.748,,1,1,1,0,
854,SC8_38,10-Dec-07,39426,SC8_38_5,5,0.272,1.903,0.65,13.391,8.795,139.514,0.555,,1,1,1,0,
855,SC8_38,10-Dec-07,39426,SC8_38_6,6,0.276,1.91,0.661,13.44,7.962,165.203,0.539,,1,1,1,0,
856,SC8_38,10-Dec-07,39426,SC8_38_7,7,0.585,2.782,0.989,14.393,6.334,59.995,0.777,,1,1,1,0,
857,SC8_38,10-Dec-07,39426,SC8_38_8,8,0.163,1.468,0.504,15.623,8.131,111.038,0.442,,1,1,1,0,
858,SC8_38,10-Dec-07,39426,SC8_38_9,9,0.286,1.933,0.633,19.05,8.952,107.745,0.597,angle,0,1,0,0,
859,SC8_38,10-Dec-07,39426,SC8_38_10,10,0.801,3.26,1.152,16.516,12.8,79.749,0.893,,1,1,1,0,
860,SC8_38,10-Dec-07,39426,SC8_38_11,11,0.34,2.115,0.723,15.816,14.803,56.575,0.615,,1,1,1,0,
861,SC8_38,10-Dec-07,39426,SC8_38_12,12,0.513,2.64,0.893,16.782,15.165,166.715,0.763,,1,1,1,0,
862,SC8_38,10-Dec-07,39426,SC8_38_13,13,0.395,2.263,0.768,17.469,14.658,149.808,0.666,angle,0,1,0,0,
863,SC8_38,10-Dec-07,39426,SC8_38_14,14,0.649,2.915,1.024,13.295,19.906,55.561,0.852,,1,1,1,0,
864,SC8_38,10-Dec-07,39426,SC8_38_15,15,0.527,2.614,0.884,9.133,19.761,145.008,0.803,,1,1,1,0,
865,SC8_38,10-Dec-07,39426,SC8_38_16,16,0.395,2.267,0.759,7.842,19.967,17.571,0.688,,1,1,1,0,
866,SC8_38,10-Dec-07,39426,SC8_38_17,17,0.454,2.435,0.836,7.227,20.847,72.35,0.732,,1,1,1,0,
867,SC8_38,10-Dec-07,39426,SC8_38_18,18,1.105,3.808,1.347,13.512,23.839,160.105,1.052,nv,0,NA,0,0,
868,SC8_38,10-Dec-07,39426,SC8_38_19,19,0.08,1.027,0.362,17.107,21.692,119.982,0.302,,1,1,1,0,
869,SC8_38,10-Dec-07,39426,SC8_38_20,20,0.187,1.574,0.539,22.367,23.465,74.407,0.469,,1,1,1,0,
870,SC8_38,10-Dec-07,39426,SC8_38_21,21,0.306,2.017,0.687,35.626,10.219,149.381,0.587,,1,1,1,0,
871,SC8_38,10-Dec-07,39426,SC8_38_22,22,0.394,2.261,0.759,9.024,26.264,44.356,0.695,,1,1,1,0,
872,SC8_38,15-Dec-08,39797,SC8_38_1,1,0.422,2.371,0.829,4.978,10.988,157.891,0.663,,1,1,1,0,
873,SC8_38,15-Dec-08,39797,SC8_38_2,2,0.488,2.538,0.876,5.254,15.474,76.535,0.756,,1,1,1,0,
874,SC8_38,15-Dec-08,39797,SC8_38_3,3,0.51,2.598,0.939,9.656,13.963,128.774,0.696,angle,0,1,0,0,
875,SC8_38,15-Dec-08,39797,SC8_38_4,4,0.446,2.407,0.832,11.744,12.296,63.435,0.696,,1,1,1,0,
876,SC8_38,15-Dec-08,39797,SC8_38_5,5,0.272,1.904,0.661,11.24,9.225,164.197,0.549,,1,1,1,0,
877,SC8_38,15-Dec-08,39797,SC8_38_6,6,0.303,2.01,0.702,11.288,8.253,163.113,0.552,,1,1,1,0,
878,SC8_38,15-Dec-08,39797,SC8_38_7,7,0.688,3.037,1.102,12.092,6.598,51.633,0.85,,1,1,1,0,
879,SC8_38,15-Dec-08,39797,SC8_38_8,8,0.205,1.656,0.573,13.327,8.541,164.219,0.492,,1,1,1,0,
880,SC8_38,15-Dec-08,39797,SC8_38_9,9,0.331,2.091,0.707,16.83,9.309,165.256,0.622,,1,1,1,0,
881,SC8_38,15-Dec-08,39797,SC8_38_10,10,0.649,2.907,0.975,14.527,12.907,73.571,0.844,,1,1,1,0,
882,SC8_38,15-Dec-08,39797,SC8_38_11,11,0.359,2.159,0.708,13.879,14.443,118.301,0.648,,1,1,1,0,
883,SC8_38,15-Dec-08,39797,SC8_38_12,12,0.629,2.883,1.005,14.875,15.366,160.484,0.809,,1,1,1,0,
884,SC8_38,15-Dec-08,39797,SC8_38_13,13,0.398,2.276,0.751,15.75,15.39,51.483,0.682,,1,1,1,0,
885,SC8_38,15-Dec-08,39797,SC8_38_14,14,0.621,2.854,0.988,11.528,20.357,65.614,0.823,,1,1,1,0,
886,SC8_38,15-Dec-08,39797,SC8_38_15,15,0.39,2.259,0.763,7.209,20.357,149.808,0.654,,1,1,1,0,
887,SC8_38,15-Dec-08,39797,SC8_38_16,16,0.385,2.232,0.758,5.854,20.501,10.954,0.652,,1,1,1,0,
888,SC8_38,15-Dec-08,39797,SC8_38_17,17,0.388,2.283,0.814,5.026,21.388,43.807,0.615,,1,1,1,0,
889,SC8_38,15-Dec-08,39797,SC8_38_18,18,0.869,3.385,1.169,11.864,24.303,162.681,0.944,,1,1,1,0,
890,SC8_38,15-Dec-08,39797,SC8_38_19,19,0.133,1.319,0.448,15.402,21.94,110.376,0.398,,1,1,1,0,
891,SC8_38,15-Dec-08,39797,SC8_38_20,20,0.273,1.889,0.628,20.609,23.14,136.548,0.564,,1,1,1,0,
892,SC8_38,15-Dec-08,39797,SC8_38_21,21,0.353,2.143,0.733,33.468,10.208,15.173,0.63,,1,1,1,0,
893,SC8_38,15-Dec-08,39797,SC8_38_22,22,0.298,1.974,0.665,7.281,26.402,129.144,0.585,,1,1,1,0,
894,SC8_38,15-Dec-08,39797,SC8_38_23,23,0.062,0.908,0.311,10.172,26.031,27.553,0.272,,1,1,1,0,
895,SC8_38,15-Dec-08,39797,SC8_38_24,24,0.054,0.845,0.29,10.46,10.784,150.255,0.244,recruit,1,1,1,1,
896,SC8_38,15-Dec-08,39797,SC8_38_25,25,4.32E-04,0.194,0.097,10.208,10.784,29.745,0.006,nv,0,NA,0,0,recruit
897,SC8_38,15-Dec-08,39797,SC8_38_26,26,0.088,1.086,0.384,12.595,7.761,104.47,0.312,recruit,1,1,1,1,
898,SC8_38,15-Dec-08,39797,SC8_38_27,27,0.09,1.095,0.381,13.015,7.545,65.854,0.312,recruit,1,1,1,1,
899,SC8_38,15-Dec-08,39797,SC8_38_28,28,0.074,0.985,0.334,14.731,13.423,21.038,0.292,recruit,1,1,1,1,
900,SC8_38,15-Dec-08,39797,SC8_38_29,29,0.159,1.445,0.498,15.091,14.035,74.624,0.432,recruit,1,1,1,1,
901,SC8_38,15-Dec-08,39797,SC8_38_30,30,0.057,0.885,0.301,17.214,13.927,61.39,0.261,recruit,1,1,1,1,
902,SC8_38,15-Dec-08,39797,SC8_38_31,31,0.098,1.145,0.389,19.157,13.759,123.69,0.343,recruit,1,1,1,1,
903,SC8_38,15-Dec-08,39797,SC8_38_32,32,0.097,1.125,0.384,14.395,17.07,14.47,0.312,recruit,1,1,1,1,
904,SC8_38,15-Dec-08,39797,SC8_38_33,33,0.059,0.892,0.323,15.762,19.181,111.801,0.252,recruit,1,1,1,1,
905,SC8_38,15-Dec-08,39797,SC8_38_34,34,0.399,2.341,0.879,33.012,23.032,38.904,0.618,angle,0,1,0,0,
906,SC8_38,15-Dec-08,39797,SC8_38_35,35,0.174,1.513,0.524,33.876,22.312,74.055,0.423,angle,0,1,0,0,
907,SC8_38,15-Dec-08,39797,SC8_38_36,36,0.465,2.507,0.893,36.443,14.095,41.186,0.696,angle,0,1,0,0,
908,SC8_38,13-Dec-09,40160,SC8_38_1,1,0.58,2.757,0.932,4.809,11.297,170.293,0.808,,1,1,1,0,
909,SC8_38,13-Dec-09,40160,SC8_38_2,2,0.602,2.811,0.938,5.268,15.743,68.062,0.839,,1,1,1,0,
910,SC8_38,13-Dec-09,40160,SC8_38_3,3,0.468,2.511,0.925,9.69,13.943,130.764,0.675,angle,0,1,0,0,
911,SC8_38,13-Dec-09,40160,SC8_38_4,4,0.463,2.464,0.83,11.889,11.406,102.619,0.713,,1,1,1,0,
912,SC8_38,13-Dec-09,40160,SC8_38_5,5,0.119,1.247,0.426,11.261,9.485,55.408,0.366,angle,0,1,0,0,
913,SC8_38,13-Dec-09,40160,SC8_38_6,6,0.272,1.903,0.639,11.14,8.301,164.65,0.572,,1,1,1,0,
914,SC8_38,13-Dec-09,40160,SC8_38_7,7,0.608,2.826,0.984,11.95,6.512,65.323,0.805,,1,1,1,0,
915,SC8_38,13-Dec-09,40160,SC8_38_8,8,0.357,2.165,0.763,13.182,8.276,139.497,0.609,,1,1,1,0,
916,SC8_38,13-Dec-09,40160,SC8_38_9,9,0.462,2.462,0.822,16.601,9.122,10.154,0.713,,1,1,1,0,
917,SC8_38,13-Dec-09,40160,SC8_38_10,10,0.615,2.848,0.983,14.535,12.602,73.571,0.81,,1,1,1,0,
918,SC8_38,13-Dec-09,40160,SC8_38_11,11,0.352,2.141,0.711,13.992,14.257,121.799,0.657,,1,1,1,0,
919,SC8_38,13-Dec-09,40160,SC8_38_12,12,0.616,2.827,0.962,15.043,15.055,154.722,0.833,angle,0,1,0,0,
920,SC8_38,13-Dec-09,40160,SC8_38_13,13,0.219,1.696,0.573,15.925,14.934,71.565,0.507,angle,0,1,0,0,
921,SC8_38,13-Dec-09,40160,SC8_38_14,14,0.695,3.023,1.046,12.058,20.311,75.964,0.86,,1,1,1,0,
922,SC8_38,13-Dec-09,40160,SC8_38_15,15,0.468,2.477,0.832,7.479,20.854,13.431,0.725,,1,1,1,0,
923,SC8_38,13-Dec-09,40160,SC8_38_16,16,0.447,2.426,0.862,6.15,20.806,22.249,0.664,,1,1,1,0,
924,SC8_38,13-Dec-09,40160,SC8_38_17,17,0.435,2.382,0.825,5.51,21.7,72.096,0.7,angle,0,1,0,0,
925,SC8_38,13-Dec-09,40160,SC8_38_18,18,0.919,3.468,1.185,12.505,24.177,156.571,1.007,,1,1,1,0,
926,SC8_38,13-Dec-09,40160,SC8_38_19,19,0.254,1.824,0.615,15.816,21.954,46.591,0.556,,1,1,1,0,
927,SC8_38,13-Dec-09,40160,SC8_38_20,20,0.369,2.211,0.776,21.229,22.485,142.595,0.639,,1,1,1,0,
928,SC8_38,13-Dec-09,40160,SC8_38_21,21,0.407,2.298,0.761,33.142,8.687,10.061,0.688,,1,1,1,0,
929,SC8_38,13-Dec-09,40160,SC8_38_22,22,0.401,2.285,0.771,7.829,26.751,125.433,0.697,,1,1,1,0,
930,SC8_38,13-Dec-09,40160,SC8_38_23,23,0.108,1.191,0.411,10.765,26.062,155.695,0.344,,1,1,1,0,
931,SC8_38,13-Dec-09,40160,SC8_38_24,24,0.09,1.088,0.386,10.633,11.055,122.196,0.326,angle,0,1,0,0,
932,SC8_38,13-Dec-09,40160,SC8_38_25,25,0.114,1.228,0.41,10.318,10.886,166.373,0.372,recruit,1,1,1,1,probably recruited year prior
933,SC8_38,13-Dec-09,40160,SC8_38_26,26,1.46E-04,0.084,0.05,11.974,8.035,14.036,0.004,dead,1,0,0,0,
934,SC8_38,13-Dec-09,40160,SC8_38_27,27,0.154,1.419,0.487,12.723,7.08,119.745,0.427,,1,1,1,0,
935,SC8_38,13-Dec-09,40160,SC8_38_28,28,0.097,1.13,0.375,14.874,12.916,123.179,0.35,,1,1,1,0,
936,SC8_38,13-Dec-09,40160,SC8_38_29,29,0.223,1.716,0.563,15.188,13.23,104.931,0.521,,1,1,1,0,
937,SC8_38,13-Dec-09,40160,SC8_38_30,30,0.136,1.336,0.455,17.278,13.158,111.801,0.402,,1,1,1,0,
938,SC8_38,13-Dec-09,40160,SC8_38_31,31,0.304,2.001,0.686,19.187,13.085,116.114,0.582,angle,0,1,0,0,
939,SC8_38,13-Dec-09,40160,SC8_38_32,32,0.094,1.12,0.386,14.656,16.915,32.196,0.324,algae,0,1,0,0,
940,SC8_38,13-Dec-09,40160,SC8_38_33,33,0.118,1.273,0.449,16.142,18.752,113.806,0.338,,1,1,1,0,
941,SC8_38,13-Dec-09,40160,SC8_38_34,34,0.432,2.428,0.922,33.928,21.676,58.392,0.624,angle,0,1,0,0,
942,SC8_38,13-Dec-09,40160,SC8_38_35,35,0.23,1.784,0.693,34.737,20.891,83.991,0.431,angle,0,1,0,0,
943,SC8_38,13-Dec-09,40160,SC8_38_36,36,0.484,2.51,0.876,36.549,12.493,62.021,0.725,angle,0,1,0,0,
944,SC8_38,13-Dec-09,40160,SC8_38_37,37,0.292,1.971,0.723,37.625,21.386,110.556,0.532,angle,0,1,0,0,
945,SC8_38,13-Dec-09,40160,SC8_38_38,38,0.24,1.821,0.693,37.419,22.461,112.543,0.46,angle,0,1,0,0,
946,SC8_38,13-Dec-09,40160,SC8_38_39,39,0.2,1.709,0.714,37.395,23.488,113.962,0.377,angle,0,1,0,0,
947,SC8_38,13-Dec-09,40160,SC8_38_40,40,0.394,2.283,0.819,34.544,26.098,127.208,0.619,angle,0,1,0,0,
948,SC8_38,13-Dec-09,40160,SC8_38_41,41,0.724,3.062,1.017,33.432,27.451,52.722,0.923,angle,0,1,0,0,
949,SC8_38,13-Dec-09,40160,SC8_38_42,42,0.304,2.013,0.737,34.387,27.065,145.008,0.562,angle,0,1,0,0,
950,SC8_38,13-Dec-09,40160,SC8_38_43,43,0.091,1.1,0.371,9.763,19.67,109.026,0.326,,1,1,1,0,
951,SC8_38,13-Dec-09,40160,SC8_38_44,44,0.452,2.424,0.831,1.897,19.996,49.128,0.709,,1,1,1,0,
952,SC8_38,13-Dec-09,40160,SC8_38_45,45,0.376,2.25,0.777,1.764,18.136,78.341,0.669,algae,0,1,0,0,
953,SC8_38,13-Dec-09,40160,SC8_38_46,46,0.058,0.878,0.302,17.846,16.178,126.87,0.266,,1,1,1,0,
954,SC8_38,13-Dec-09,40160,SC8_38_47,47,0.075,0.994,0.339,12.687,8.446,145.176,0.29,,1,1,1,0,
955,SC8_38,13-Dec-09,40160,SC8_38_48,48,0.091,1.102,0.366,13.339,7.842,82.405,0.326,,1,1,1,0,
956,SC8_38,13-Dec-09,40160,SC8_38_49,49,0.071,0.996,0.349,11.382,4.023,14.036,0.287,algae,0,1,0,0,
957,SC8_38,13-Dec-09,40160,SC8_38_50,50,0,0.085,0.05,12.095,4.096,14.036,0.006,nv,0,NA,0,0,
958,SC8_38,3-Dec-10,40515,SC8_38_1,1,0.531,2.649,0.879,6.179,9.837,164.814,0.794,,1,1,1,0,
959,SC8_38,3-Dec-10,40515,SC8_38_2,2,0.559,2.715,0.916,6.518,14.308,62.418,0.804,,1,1,1,0,
960,SC8_38,3-Dec-10,40515,SC8_38_3,3,0.468,2.493,0.88,10.904,12.733,145.654,0.692,,1,1,1,0,
961,SC8_38,3-Dec-10,40515,SC8_38_4,4,0.59,2.771,0.905,12.83,10.71,24.507,0.846,,1,1,1,0,
962,SC8_38,3-Dec-10,40515,SC8_38_5,5,0.182,1.564,0.538,12.466,7.887,165.651,0.424,,1,1,1,0,
963,SC8_38,3-Dec-10,40515,SC8_38_6,6,0.277,1.909,0.659,12.515,6.821,143.973,0.557,,1,1,1,0,
964,SC8_38,3-Dec-10,40515,SC8_38_7,7,0.63,2.884,1.015,13.23,5.1,54.224,0.818,,1,1,1,0,
965,SC8_38,3-Dec-10,40515,SC8_38_8,8,0.434,2.412,0.844,14.465,7.015,140.826,0.679,,1,1,1,0,
966,SC8_38,3-Dec-10,40515,SC8_38_9,9,0.585,2.774,0.917,18.015,8.19,33.69,0.807,,1,1,1,0,
967,SC8_38,3-Dec-10,40515,SC8_38_10,10,0.662,2.939,1.001,15.677,11.437,51.882,0.824,,1,1,1,0,
968,SC8_38,3-Dec-10,40515,SC8_38_11,11,0.253,1.807,0.617,15.12,13.278,164.055,0.54,angle,0,1,0,0,
969,SC8_38,3-Dec-10,40515,SC8_38_12,12,0.618,2.845,0.98,16.343,13.884,140.013,0.824,,1,1,1,0,
970,SC8_38,3-Dec-10,40515,SC8_38_13,13,0.265,1.857,0.625,17.034,13.411,144.462,0.548,angle,0,1,0,0,
971,SC8_38,3-Dec-10,40515,SC8_38_14,14,0.683,2.993,1.027,13.181,19.093,72.848,0.847,,1,1,1,0,
972,SC8_38,3-Dec-10,40515,SC8_38_15,15,0.442,2.413,0.832,8.711,19.263,163.94,0.703,,1,1,1,0,
973,SC8_38,3-Dec-10,40515,SC8_38_16,16,0.44,2.424,0.873,7.366,19.408,23.72,0.668,,1,1,1,0,
974,SC8_38,3-Dec-10,40515,SC8_38_17,17,0.503,2.59,0.951,6.494,20.135,34.095,0.716,angle,0,1,0,0,
975,SC8_38,3-Dec-10,40515,SC8_38_18,18,0.877,3.397,1.17,13.52,23.031,164.381,0.981,,1,1,1,0,
976,SC8_38,3-Dec-10,40515,SC8_38_19,19,0.443,2.396,0.797,16.864,21.032,53.653,0.737,,1,1,1,0,
977,SC8_38,3-Dec-10,40515,SC8_38_20,20,5.87E-04,0.414,0.206,23.055,22.171,28.072,0.011,dead,1,0,0,0,
978,SC8_38,3-Dec-10,40515,SC8_38_21,21,0.523,2.615,0.918,35.231,7.584,120.964,0.775,,1,1,1,0,
979,SC8_38,3-Dec-10,40515,SC8_38_22,22,0.315,2.037,0.738,8.892,25.284,156.801,0.567,angle,0,1,0,0,
980,SC8_38,3-Dec-10,40515,SC8_38_23,23,5.87E-04,0.284,0.142,11.618,24.097,19.983,0.009,dead,1,0,0,0,
981,SC8_38,3-Dec-10,40515,SC8_38_24,24,0.157,1.441,0.509,11.812,9.741,128.234,0.432,angle,0,1,0,0,
982,SC8_38,3-Dec-10,40515,SC8_38_25,25,0.184,1.553,0.538,11.57,9.401,144.162,0.446,,1,1,1,0,
983,SC8_38,3-Dec-10,40515,SC8_38_26,26,0.003,0.35,0.169,13.436,6.009,21.038,0.034,dead,1,0,0,0,
984,SC8_38,3-Dec-10,40515,SC8_38_27,27,0.257,1.832,0.609,14.017,6.239,58.841,0.556,,1,1,1,0,
985,SC8_38,3-Dec-10,40515,SC8_38_28,28,0.104,1.168,0.394,16.052,12.103,47.49,0.36,,1,1,1,0,
986,SC8_38,3-Dec-10,40515,SC8_38_29,29,0.239,1.772,0.621,16.343,12.151,110.556,0.507,,1,1,1,0,
987,SC8_38,3-Dec-10,40515,SC8_38_30,30,0.179,1.522,0.507,18.391,12.454,40.156,0.447,,1,1,1,0,
988,SC8_38,3-Dec-10,40515,SC8_38_31,31,0.396,2.272,0.775,20.378,12.055,118.968,0.678,angle,0,1,0,0,
989,SC8_38,3-Dec-10,40515,SC8_38_32,32,0.145,1.404,0.477,15.737,15.713,23.962,0.412,,1,1,1,0,
990,SC8_38,3-Dec-10,40515,SC8_38_33,33,0.205,1.639,0.558,17.155,18.161,62.879,0.472,,1,1,1,0,
991,SC8_38,3-Dec-10,40515,SC8_38_34,34,0.43,2.422,0.859,34.867,21.201,40.426,0.651,angle,0,1,0,0,
992,SC8_38,3-Dec-10,40515,SC8_38_35,35,0.359,2.241,0.855,35.933,20.68,69.254,0.549,angle,0,1,0,0,
993,SC8_38,3-Dec-10,40515,SC8_38_36,36,0.668,2.96,1.015,38.332,12.224,54.224,0.836,angle,0,1,0,0,
994,SC8_38,3-Dec-10,40515,SC8_38_37,37,0.001,0.277,0.138,38.393,23.164,37.875,0.009,angle,0,1,0,0,
995,SC8_38,3-Dec-10,40515,SC8_38_38,38,0.001,0.277,0.138,38.393,23.164,37.875,0.009,angle,0,1,0,0,
996,SC8_38,3-Dec-10,40515,SC8_38_39,39,0.001,0.277,0.138,38.393,23.164,37.875,0.009,angle,0,1,0,0,
997,SC8_38,3-Dec-10,40515,SC8_38_40,40,0.214,1.688,0.578,35.243,26.217,56.976,0.509,angle,0,1,0,0,
998,SC8_38,3-Dec-10,40515,SC8_38_41,41,2.94E-04,0.198,0.098,34.952,27.259,29.745,0.011,angle,0,1,0,0,
999,SC8_38,3-Dec-10,40515,SC8_38_42,42,2.94E-04,0.198,0.098,34.952,27.259,29.745,0.011,angle,0,1,0,0,
1000,SC8_38,3-Dec-10,40515,SC8_38_43,43,0.109,1.198,0.4,10.928,18.33,104.036,0.367,,1,1,1,0,
1001,SC8_38,3-Dec-10,40515,SC8_38_44,44,0.535,2.643,0.857,3.126,17.955,156.695,0.814,angle,0,1,0,0,
1002,SC8_38,3-Dec-10,40515,SC8_38_45,45,0.622,2.891,1.032,2.568,16.077,167.106,0.763,angle,0,1,0,0,
1003,SC8_38,3-Dec-10,40515,SC8_38_46,46,0.068,0.961,0.335,19.093,15.41,77.471,0.267,,1,1,1,0,
1004,SC8_38,3-Dec-10,40515,SC8_38_47,47,0.071,0.975,0.33,14.09,7.075,107.103,0.291,,1,1,1,0,
1005,SC8_38,3-Dec-10,40515,SC8_38_48,48,0.121,1.268,0.437,14.611,6.542,70.56,0.376,,1,1,1,0,
1006,SC8_38,3-Dec-10,40515,SC8_38_49,49,0.207,1.659,0.564,12.721,2.326,151.783,0.484,,1,1,1,0,
1007,SC8_38,3-Dec-10,40515,SC8_38_50,50,0.176,1.53,0.537,13.52,2.229,118.301,0.432,angle,0,1,0,0,
1008,SC8_38,3-Dec-10,40515,SC8_38_51,51,0.068,0.957,0.331,18.451,8.65,28.443,0.283,recruit,1,1,1,1,
1009,SC8_39,10-Dec-07,39426,SC8_39_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
1010,SC8_39,15-Dec-08,39797,SC8_39_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
1011,SC8_39,13-Dec-09,40160,SC8_39_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
1012,SC8_39,3-Dec-10,40515,SC8_39_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
1013,SC8_40,10-Dec-07,39426,SC8_40_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
1014,SC8_40,15-Dec-08,39797,SC8_40_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
1015,SC8_40,13-Dec-09,40160,SC8_40_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
1016,SC8_40,3-Dec-10,40515,SC8_40_1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,density = 0
